MAT_NO,ORDER_NO,WHOLE_BACKLOG,FIN_CUT_TIME,SLAB_THICK,SLAB_LEN,SLAB_WIDTH,WIDTH_TOP_SLAB,WIDTH_BOT_SLAB,SLAB_WT,SLAB_DEST,BG_MAT_STATUS,STOCK_NO,ST_NO,QUALITY_GRADE,ORDER_STATUS,ORDER_TYPE_CODE,INNER_DELIVY_DATE,DELIVY_WEEK_FLAG,
1820420350400,Q7S0000003,200300360000D5505,20180111192100,230,10.31,1100,1100,1100,19.9,08,02,H33,IH4552A2,1,,,,,
1820420350500,Q7S0000003,200300360000D5505,20180111193200,230,10.31,1100,1100,1100,19.8,08,12,H33,IH4552A2,1,,,,,
1820420350600,Q7S0000003,200300360000D5505,20180111194200,230,10.3,1100,1100,1100,19.775,08,12,H33,IH4552A2,1,,,,,
1820420350700,Q5S0000004,200300360000E67G0,20180111195300,230,10.31,1100,1100,1100,19.763,08,12,H33,IH4552A2,1,,,,,
1820420355100,Q5S0000004,200300360000E67G0,20180111184600,230,10.31,1100,1100,1100,19.688,08,12,H33,IH4552A2,1,,,,,
1820420355200,Q7S0000003,200300360000D5505,20180111185500,230,10.3,1100,1100,1100,19.563,08,12,H33,IH4552A2,1,,,,,
1820420355300,Q7S0000003,200300360000D5505,20180111190500,230,10.3,1100,1100,1100,19.588,08,12,H33,IH4552A2,1,,,,,
1820420355400,Q7S0000003,200300360000D5505,20180111191400,230,10.31,1100,1100,1100,19.7,08,02,H33,IH4552A2,1,,,,,
1820420355500,Q7S0000003,200300360000D5505,20180111192500,230,10.31,1100,1100,1100,19.575,08,12,H33,IH4552A2,1,,,,,
1820420355600,Q7S0000003,200300360000D5505,20180111193528,230,10.31,1100,1100,1100,19.575,08,12,H33,IH4552A2,1,,,,,
1820420355700,Q5S0000004,200300360000E67G0,20180111194547,230,10.31,1100,1100,1100,19.575,08,12,H33,IH4552A2,1,,,,,
1820420450100,Q5S0000004,200300360000E67G0,20180111200434,230,10.31,1100,1100,1100,19.775,08,12,H33,IH4552A2,1,,,,,
1820420450200,Q7S0000003,200300360000D5505,20180111201814,230,10.42,1100,1100,1100,19.988,08,12,H33,IH4552A2,1,,,,,
1820420450300,Q7S0000003,200300360000D5505,20180111202546,230,10.4,1100,1100,1100,19.975,08,12,H33,IH4552A2,1,,,,,
1820420450400,Q7S0000003,200300360000D5505,20180111203400,230,10.41,1100,1100,1100,19.963,08,12,H33,IH4552A2,1,,,,,
1820420450500,Q7S0000003,200300360000D5505,20180111204300,230,10.41,1100,1100,1100,19.738,08,12,H33,IH4552A2,1,,,,,
1820420450600,Q5S0000004,200300360000E67G0,20180111205400,230,10,1100,1100,1100,19.05,08,12,H33,IH4552A2,1,,,,,
1820420455100,Q5S0000004,200300360000E67G0,20180111195600,230,10.31,1100,1100,1100,19.663,08,12,H33,IH4552A2,1,,,,,
1820420455200,Q7S0000003,200300360000D5505,20180111200600,230,10.31,1100,1100,1100,19.675,08,12,H33,IH4552A2,1,,,,,
1820420455300,Q7S0000003,200300360000D5505,20180111201707,230,10.31,1100,1100,1100,19.625,08,12,H33,IH4552A2,1,,,,,
1820420455400,Q7S0000003,200300360000D5505,20180111203000,230,10.33,1100,1100,1100,19.663,08,12,H33,IH4552A2,1,,,,,
1820420455500,Q7S0000003,200300360000D5505,20180111203800,230,10.22,1100,1100,1100,19.4,08,12,H33,IH4552A2,1,,,,,
1820420455600,Q7S0000003,200300360000D5505,20180111204400,230,10.24,1100,1100,1100,19.488,08,12,H33,IH4552A2,1,,,,,
1820420455700,Q7S0000003,200300360000D5505,20180111204900,230,10.22,1100,1100,1100,19.463,08,12,H33,IH4552A2,1,,,,,
1820420455800, , ,20180111205400,230,10.4,1100,1100,1100,19.625,08,09,H33,IH4552A2,1,,,,,
1820538750100, , ,20180126110058,230,9.69,0,1850,1840,23.7,03,09,S20,DT3850D9,1,,,,,
1820538750200, , ,20180126110058,230,9.69,1350,1850,1840,23.7,03,09,S20,DT3850D9,1,,,,,
1820538750300, , ,20180126110058,230,9.69,1350,0,0,23.7,03,09,S20,DT3850D9,1,,,,,
1820538750400, , ,20180126110058,230,9.69,0,1350,1340,23.7,03,09,S20,DT3850D9,1,,,,,
1820538751100, , ,20180126110058,230,9.69,1350,0,0,23.7,03,09,S20,DT3850D9,1,,,,,
1820538755100, , ,20180126110058,230,9.69,1350,1850,1840,23.7,03,09,S20,DT3850D9,1,,,,,
1820538755200, , ,20180126110058,230,9.69,1350,1850,1840,23.7,03,09,S20,DT3850D9,1,,,,,
1820538755300, , ,20180126110058,230,9.69,1350,1850,1840,23.7,03,09,S20,DT3850D9,1,,,,,
1820538755400, , ,20180126110058,230,9.69,0,0,0,23.7,03,09,S20,DT3850D9,1,,,,,
1820538850100, , ,20180126110058,230,9.69,1350,1850,1840,23.7,03,09,S20,DT3850D9,1,,,,,
1820538850200, , ,20180126110058,230,9.69,1350,1850,1840,23.7,03,09,S20,DT3850D9,1,,,,,
1820538850300, , ,20180126110058,230,9.69,1350,1850,1840,23.7,03,09,S20,DT3850D9,1,,,,,
1820538850400, , ,20180126110058,230,9.69,1350,1850,1840,23.7,03,09,S20,DT3850D9,1,,,,,
1820538855100, , ,20180126110058,230,9.69,1350,1850,1840,23.7,03,09,S20,DT3850D9,1,,,,,
1820538855200, , ,20180126110058,230,9.69,1350,1850,1840,23.7,03,09,S20,DT3850D9,1,,,,,
1820538855300, , ,20180126110058,230,9.69,1350,1850,1840,23.7,03,09,S20,DT3850D9,1,,,,,
1820538855400, , ,20180126110058,230,9.69,1350,1850,1840,23.7,03,09,S20,DT3850D9,1,,,,,
1820539950100, , ,20180126110058,230,9.69,1350,1850,1840,23.7,03,09,S20,DT3850D9,1,,,,,
1820539950200, , ,20180126110058,230,9.69,1350,1850,1840,23.7,03,09,S20,DT3850D9,1,,,,,
1820539950300, , ,20180126110058,230,9.69,1350,1850,1840,23.7,03,09,S20,DT3850D9,1,,,,,
1820539950400, , ,20180126110058,230,9.69,1350,1850,1840,23.7,03,09,S20,DT3850D9,1,,,,,
1820539955100, , ,20180126110058,230,9.69,1350,1850,1840,23.7,03,09,S20,DT3850D9,1,,,,,
1820539955200, , ,20180126110058,230,9.69,1350,1850,1840,23.7,03,09,S20,DT3850D9,1,,,,,
1820539955300, , ,20180126110058,230,9.69,1350,1850,1840,23.7,03,09,S20,DT3850D9,1,,,,,
1820539955400, , ,20180126110058,230,9.69,1350,1850,1840,23.7,03,09,S20,DT3850D9,1,,,,,
1828786140100, ,20020003000000F70,20180606135712,230,10.78,1152,1752,1552,22.41,08,09,S28,YY000000,1,,,,,
1828786140200, ,20020003000000F70,20180606135712,230,10.78,1152,1752,1552,26.42,08,09,S20,YY000000,1,,,,,
1828786140300, ,20020003000000F70,20180606135712,230,10.78,1152,1752,1552,26.42,08,09,S20,YY000000,1,,,,,
1828786140400, ,20020003000000F70,20180606135712,230,10.78,1152,1752,1552,26.42,08,09,S20,YY000000,1,,,,,
1828786140500, ,20020003000000F70,20180606135712,230,10.78,1152,1752,1552,26.42,08,09,S20,YY000000,1,,,,,
1828786140600, ,20020003000000F70,20180606135712,230,10.78,1152,1752,1552,26.42,08,09,S20,YY000000,1,,,,,
1828786140700, ,20020003000000F70,20180606135712,230,10.78,1152,1752,1552,26.42,08,09,S20,YY000000,1,,,,,
1828786140800, ,20020003000000F70,20180606135712,230,10.78,1152,1752,1552,26.42,08,09,S20,IR8319E9,1,,,,,
1828786140900, ,20020003000000F70,20180606135712,230,10.78,1152,1752,1552,26.42,08,09,S20,IR8319E9,1,,,,,
1828786141000, ,20020003000000F70,20180606135712,230,10.78,1152,1752,1552,26.42,08,09,S20,IR8319E9,1,,,,,
1828786145100, ,20020003000000F70,20180606135712,230,10.78,1152,1752,1552,26.42,08,09,S20,YY000000,1,,,,,
1828786145200, ,20020003000000F70,20180606135712,230,10.78,1152,1752,1552,26.42,08,09,S20,YY000000,1,,,,,
1828786145300, ,20020003000000F70,20180606135712,230,10.78,1152,1752,1552,26.42,08,09,S20,YY000000,1,,,,,
1828786145400, ,20020003000000F70,20180606135712,230,10.78,1152,1752,1552,26.42,08,09,S20,YY000000,1,,,,,
1828786145500, ,20020003000000F70,20180606135712,230,10.78,1152,1752,1552,26.42,08,09,S20,YY000000,1,,,,,
1828786145600, ,20020003000000F70,20180606135712,230,10.78,1152,1752,1552,26.42,08,09,S20,YY000000,1,,,,,
1828786145700, ,20020003000000F70,20180606135712,230,10.78,1152,1752,1552,26.42,08,09,S20,YY000000,1,,,,,
1828786240100, ,20020003000000F70,20180606135712,230,10.78,1152,1752,1552,26.42,08,09,S20,YY000000,1,,,,,
1828786240200, ,20020003000000F70,20180606135712,230,10.78,1152,1752,1552,26.42,08,09,S20,YY000000,1,,,,,
1828786240300, ,20020003000000F70,20180606135712,230,10.78,1152,1752,1552,26.42,08,09,S20,YY000000,1,,,,,
1828786240400, ,20020003000000F70,20180606135712,230,10.78,1152,1752,1552,26.42,08,09,S20,YY000000,1,,,,,
1828786240500, ,20020003000000F70,20180606135712,230,10.78,1152,1752,1552,26.42,08,09,S20,YY000000,1,,,,,
1828786240600, ,20020003000000F70,20180606135712,230,10.78,1152,1752,1552,26.42,08,09,S20,YY000000,1,,,,,
1828786240700, ,20020003000000F70,20180606135712,230,10.78,1152,1752,1552,26.42,08,09,S20,YY000000,1,,,,,
1828786245100, ,20020003000000F70,20180606135712,230,10.78,1152,1752,1552,26.42,08,09,S20,YY000000,1,,,,,
1828786245200, ,20020003000000F70,20180606135712,230,10.78,1152,1752,1552,26.42,08,09,S20,YY000000,1,,,,,
1828786245300, ,20020003000000F70,20180606135712,230,10.78,1152,1752,1552,26.42,08,09,S20,YY000000,1,,,,,
1828786245400, ,20020003000000F70,20180606135712,230,10.78,1152,1752,1552,26.42,08,09,S29,YY000000,1,,,,,
1828786245500, ,20020003000000F70,20180606135712,230,10.78,1152,1752,1552,26.42,08,09,S29,YY000000,1,,,,,
1828786245600, ,20020003000000F70,20180606135712,230,10.78,1152,1752,1552,26.42,08,09,S29,YY000000,1,,,,,
1828786245700, ,20020003000000F70,20180606135712,230,10.78,1152,1752,1552,26.42,08,09,S20,YY000000,1,,,,,
1910499725300, , ,20191012024819,249,8.13,1800,1800,1800,28.63,01,09,S11,DT0128D2,1,,,,,
1924219050300, , ,20190605151209,222,10.79,1060,1050,1050,20.17,03,02,H32,DQ0131D1,1,,,,,
1924289360100,L9XXX00055,100200030C0000040,20190527125629,230,10.482,1200,1200,1200,21,03,11,H32,AP0961E1,3,45,QZA,20190228,C,
1924289360200,M9AAA00006,20020002300000000,20190527123404,230,10.482,1200,1200,1200,21,03,11,H32,AP0961E1,1,41,QZA,20170331,C,
1924289360300,M9AAA00006,20020002300000000,20190527125636,230,10.482,1200,1200,1200,21,03,11,H32,AP0961E1,1,41,QZA,20170331,C,
1924289360400,M9AAA00007,20020002300000000,20190527125643,230,10.482,1200,1200,1200,21,03,12,H32,AP0961E1,1,42,QZA,20170331,C,
1924289360500,M9AAA00006,20020002300000000,20190527125649,230,10.482,1200,1200,1200,21,03,11,H32,AP0961E1,1,41,QZA,20170331,C,
1924289360600,M9AAA00006,20020002300000000,20190527125657,230,10.482,1200,1200,1200,21,03,11,H32,AP0961E1,1,41,QZA,20170331,C,
1924289360700,M9AAA00007,20020002300000000,20190527125703,230,10.482,1200,1200,1200,21,03,11,H32,AP0961E1,1,42,QZA,20170331,C,
1924289360800,M9AAA00007,20020002300000000,20190527125709,230,10.482,1200,1200,1200,21,03,11,H32,AP0961E1,1,42,QZA,20170331,C,
1924289360900,M9AAA00006,20020002300000000,20190527125714,230,10.482,1200,1200,1200,21,03,11,H32,AP0961E1,1,41,QZA,20170331,C,
1924289361000,M9AAA00006,20020002300000000,20190527130958,230,10.482,1200,1200,1200,21,03,11,H32,AP0961E1,1,41,QZA,20170331,C,
1924289361100,M9AAA00006,20020002300000000,20190527125721,230,10.482,1200,1200,1200,21,03,11,H32,AP0961E1,1,41,QZA,20170331,C,
1924289361200,M9AAA00007,20020002300000000,20190527125729,230,10.482,1200,1200,1200,21,03,12,H32,AP0961E1,1,42,QZA,20170331,C,
1924289361300,M9AAA00007,20020002300000000,20190527125736,230,10.482,1200,1200,1200,21,03,11,H32,AP0961E1,1,42,QZA,20170331,C,
1924289361400,M9AAA00006,20020002300000000,20190527125740,230,10.482,1200,1200,1200,21,03,11,H32,AP0961E1,1,41,QZA,20170331,C,
1924289361500,M9AAA00006,20020002300000000,20190527125749,230,10.482,1200,1200,1200,21,03,11,H32,AP0961E1,1,41,QZA,20170331,C,
1924289361600,M9AAA00007,20020002300000000,20190527125806,230,10.482,1300,1200,1200,21,03,11,H32,AP0961E1,1,42,QZA,20170331,C,
1924289361700,M9AAA00007,20020002300000000,20190527125811,230,10.482,1300,1200,1200,21,03,11,H32,AP0961E1,1,42,QZA,20170331,C,
1924289361800,M9AAA00007,20020002300000000,20190527125816,230,10.482,1300,1200,1200,21,03,11,H32,AP0961E1,1,42,QZA,20170331,C,
1924289361900,O9B0000280,20020002300000200,20190527125821,230,10.482,1300,1200,1200,21,03,12,H32,AP0961E1,1,41,QZA,20190228,C,
1924289362000,O9B0000280,20020002300000200,20190527125827,230,10.482,1300,1200,1200,21,03,12,H32,AP0961E1,1,41,QZA,20190228,C,
1924289362100,M9AAA00007,20020002300000000,20190527125832,230,10.482,1300,1200,1200,21,03,01,H32,AP0961E1,1,42,QZA,20170331,C,
1924289362200,M9AAA00007,20020002300000000,20190527125836,230,10.482,1300,1200,1200,21,03,01,H32,AP0961E1,1,42,QZA,20170331,C,
1924289362300,M9AAA00007,20020002300000000,20190527125843,230,10.482,1300,1200,1200,21,03,01,H32,AP0961E1,1,42,QZA,20170331,C,
1924289362400,M9AAA00007,20020002300000000,20190527125849,230,10.482,1300,1200,1200,21,03,12,H32,AP0961E1,1,42,QZA,20170331,C,
1924289362500,O9B0000280,20020002300000200,20190527125856,230,10.482,1300,1200,1200,21,03,12,H32,AP0961E1,1,41,QZA,20190228,C,
1924289362600,O9B0000280,20020002300000200,20190527125900,230,10.482,1300,1200,1200,21,03,12,H32,AP0961E1,1,41,QZA,20190228,C,
1924289362700,M9AAA00007,20020002300000000,20190527125904,230,10.482,1300,1200,1200,21,03,12,H32,AP0961E1,1,42,QZA,20170331,C,
1924289362800,O9B0000280,20020002300000200,20190527125909,230,10.482,1300,1200,1200,21,03,12,H32,AP0961E1,1,41,QZA,20190228,C,
1924289362900,M9AAA00007,20020002300000000,20190527125916,230,10.482,1300,1200,1200,21,03,12,H32,AP0961E1,1,42,QZA,20170331,C,
1924289363000,M9AAA00007,20020002300000000,20190527125934,230,10.482,1300,1200,1200,21,03,12,H32,AP0961E1,1,42,QZA,20170331,C,
1924289363100,M9AAA00007,20020002300000000,20190527130010,230,10.482,1300,1200,1200,21,03,12,H32,AP0961E1,1,42,QZA,20170331,C,
1924289363200,M9AAA00007,20020002300000000,20190527130021,230,10.482,1300,1200,1200,21,03,12,H32,AP0961E1,1,42,QZA,20170331,C,
1924289363300,O9B0000280,20020002300000200,20190527130036,230,10.482,1300,1200,1200,21,03,12,H32,AP0961E1,1,41,QZA,20190228,C,
1924289363400,O9B0000222,20020002300000300,20190527130042,230,10.482,1300,1200,1200,21,03,11,H32,AP0961E1,1,42,QZA,20190228,C,
